x-axis,2
second,Volt
-2.500000000000e-003,-1.02513e-001
-2.499348958438e-003,-1.06030e-001
-2.498697916875e-003,-1.08543e-001
-2.498046875312e-003,-1.11558e-001
-2.497395833750e-003,-1.15578e-001
-2.496744792188e-003,-1.18593e-001
-2.496093750625e-003,-1.21106e-001
-2.495442709063e-003,-1.24623e-001
-2.494791667500e-003,-1.27638e-001
-2.494140625937e-003,-1.31156e-001
-2.493489584375e-003,-1.34673e-001
-2.492838542813e-003,-1.37688e-001
-2.492187501250e-003,-1.41206e-001
-2.491536459688e-003,-1.44724e-001
-2.490885418125e-003,-1.47739e-001
-2.490234376563e-003,-1.52764e-001
-2.489583335000e-003,-1.55276e-001
-2.488932293438e-003,-1.58291e-001
-2.488281251875e-003,-1.61809e-001
-2.487630210312e-003,-1.65327e-001
-2.486979168750e-003,-1.69347e-001
-2.486328127188e-003,-1.72362e-001
-2.485677085625e-003,-1.75879e-001
-2.485026044063e-003,-1.80402e-001
-2.484375002500e-003,-1.83920e-001
-2.483723960937e-003,-1.86935e-001
-2.483072919375e-003,-1.89447e-001
-2.482421877813e-003,-1.92462e-001
-2.481770836250e-003,-1.96985e-001
-2.481119794688e-003,-1.99497e-001
-2.480468753125e-003,-2.02513e-001
-2.479817711562e-003,-2.07035e-001
-2.479166670000e-003,-2.10050e-001
-2.478515628438e-003,-2.12563e-001
-2.477864586875e-003,-2.16080e-001
-2.477213545313e-003,-2.19095e-001
-2.476562503750e-003,-2.23116e-001
-2.475911462188e-003,-2.26131e-001
-2.475260420625e-003,-2.28643e-001
-2.474609379063e-003,-2.32161e-001
-2.473958337500e-003,-2.35678e-001
-2.473307295937e-003,-2.38191e-001
-2.472656254375e-003,-2.40201e-001
-2.472005212813e-003,-2.44221e-001
-2.471354171250e-003,-2.47739e-001
-2.470703129688e-003,-2.50754e-001
-2.470052088125e-003,-2.53266e-001
-2.469401046562e-003,-2.57789e-001
-2.468750005000e-003,-2.60302e-001
-2.468098963438e-003,-2.63317e-001
-2.467447921875e-003,-2.66834e-001
-2.466796880313e-003,-2.69849e-001
-2.466145838750e-003,-2.72362e-001
-2.465494797188e-003,-2.76382e-001
-2.464843755625e-003,-2.78894e-001
-2.464192714063e-003,-2.82915e-001
-2.463541672500e-003,-2.85930e-001
-2.462890630937e-003,-2.88442e-001
-2.462239589375e-003,-2.91960e-001
-2.461588547813e-003,-2.95477e-001
-2.460937506250e-003,-2.97990e-001
-2.460286464688e-003,-2.99497e-001
-2.459635423125e-003,-3.03015e-001
-2.458984381562e-003,-3.05528e-001
-2.458333340000e-003,-3.06030e-001
-2.457682298438e-003,-3.06030e-001
-2.457031256875e-003,-3.05025e-001
-2.456380215313e-003,-3.02513e-001
-2.455729173750e-003,-3.01508e-001
-2.455078132188e-003,-2.98995e-001
-2.454427090625e-003,-2.96482e-001
-2.453776049063e-003,-2.93467e-001
-2.453125007500e-003,-2.91457e-001
-2.452473965937e-003,-2.88442e-001
-2.451822924375e-003,-2.84925e-001
-2.451171882813e-003,-2.82915e-001
-2.450520841250e-003,-2.79397e-001
-2.449869799688e-003,-2.76382e-001
-2.449218758125e-003,-2.73869e-001
-2.448567716562e-003,-2.69849e-001
-2.447916675000e-003,-2.66332e-001
-2.447265633438e-003,-2.63819e-001
-2.446614591875e-003,-2.59799e-001
-2.445963550313e-003,-2.56784e-001
-2.445312508750e-003,-2.54271e-001
-2.444661467187e-003,-2.51256e-001
-2.444010425625e-003,-2.48241e-001
-2.443359384063e-003,-2.44221e-001
-2.442708342500e-003,-2.41709e-001
-2.442057300938e-003,-2.38191e-001
-2.441406259375e-003,-2.34171e-001
-2.440755217813e-003,-2.31658e-001
-2.440104176250e-003,-2.28141e-001
-2.439453134688e-003,-2.25126e-001
-2.438802093125e-003,-2.23116e-001
-2.438151051562e-003,-2.18593e-001
-2.437500010000e-003,-2.15075e-001
-2.436848968438e-003,-2.12060e-001
-2.436197926875e-003,-2.08040e-001
-2.435546885313e-003,-2.05025e-001
-2.434895843750e-003,-2.02513e-001
-2.434244802187e-003,-1.97990e-001
-2.433593760625e-003,-1.94975e-001
-2.432942719063e-003,-1.91457e-001
-2.432291677500e-003,-1.88945e-001
-2.431640635938e-003,-1.85427e-001
-2.430989594375e-003,-1.81407e-001
-2.430338552813e-003,-1.77889e-001
-2.429687511250e-003,-1.74874e-001
-2.429036469688e-003,-1.69849e-001
-2.428385428125e-003,-1.67337e-001
-2.427734386562e-003,-1.63819e-001
-2.427083345000e-003,-1.59799e-001
-2.426432303438e-003,-1.57286e-001
-2.425781261875e-003,-1.52764e-001
-2.425130220313e-003,-1.49246e-001
-2.424479178750e-003,-1.46231e-001
-2.423828137187e-003,-1.42211e-001
-2.423177095625e-003,-1.38191e-001
-2.422526054063e-003,-1.35678e-001
-2.421875012500e-003,-1.32663e-001
-2.421223970938e-003,-1.29146e-001
